ticker,method,regime,liq_mln,vol_pct,n_fires,n_bull,n_bear,mean_bull,mean_bear,win_rate,d,role
92N6,WANING_IMPULSES,high_vol,0.0776,0.0000,0,0,0,,,,,n/a
92N6,WANING_IMPULSES,low_vol,0.0776,0.0000,0,0,0,,,,,n/a
92N6,WANING_IMPULSES,stress,0.0776,0.0000,0,0,0,,,,,n/a
92N6,VOL_COMPRESSION,ALL,0.0776,0.0000,1,0,1,,,,,n/a
92N6,VOL_COMPRESSION,trending_up,0.0776,0.0000,0,0,0,,,,,n/a
92N6,VOL_COMPRESSION,trending_down,0.0776,0.0000,0,0,0,,,,,n/a
92N6,VOL_COMPRESSION,ranging,0.0776,0.0000,0,0,0,,,,,n/a
92N6,VOL_COMPRESSION,high_vol,0.0776,0.0000,0,0,0,,,,,n/a
92N6,VOL_COMPRESSION,low_vol,0.0776,0.0000,0,0,0,,,,,n/a
92N6,VOL_COMPRESSION,stress,0.0776,0.0000,1,0,1,,,,,n/a
92N6,FALSE_BREAKOUT,ALL,0.0776,0.0000,0,0,0,,,,,n/a
92N6,FALSE_BREAKOUT,trending_up,0.0776,0.0000,0,0,0,,,,,n/a
92N6,FALSE_BREAKOUT,trending_down,0.0776,0.0000,0,0,0,,,,,n/a
92N6,FALSE_BREAKOUT,ranging,0.0776,0.0000,0,0,0,,,,,n/a
92N6,FALSE_BREAKOUT,high_vol,0.0776,0.0000,0,0,0,,,,,n/a
92N6,FALSE_BREAKOUT,low_vol,0.0776,0.0000,0,0,0,,,,,n/a
92N6,FALSE_BREAKOUT,stress,0.0776,0.0000,0,0,0,,,,,n/a
92N6,LEVEL_ABSORPTION,ALL,0.0776,0.0000,0,0,0,,,,,n/a
92N6,LEVEL_ABSORPTION,trending_up,0.0776,0.0000,0,0,0,,,,,n/a
92N6,LEVEL_ABSORPTION,trending_down,0.0776,0.0000,0,0,0,,,,,n/a
92N6,LEVEL_ABSORPTION,ranging,0.0776,0.0000,0,0,0,,,,,n/a
92N6,LEVEL_ABSORPTION,high_vol,0.0776,0.0000,0,0,0,,,,,n/a
92N6,LEVEL_ABSORPTION,low_vol,0.0776,0.0000,0,0,0,,,,,n/a
92N6,LEVEL_ABSORPTION,stress,0.0776,0.0000,0,0,0,,,,,n/a
92N6,ICHIMOKU_SIGNAL,ALL,0.0776,0.0000,4,1,3,,,,,n/a
92N6,ICHIMOKU_SIGNAL,trending_up,0.0776,0.0000,0,0,0,,,,,n/a
92N6,ICHIMOKU_SIGNAL,trending_down,0.0776,0.0000,0,0,0,,,,,n/a
92N6,ICHIMOKU_SIGNAL,ranging,0.0776,0.0000,1,1,0,,,,,n/a
92N6,ICHIMOKU_SIGNAL,high_vol,0.0776,0.0000,0,0,0,,,,,n/a
92N6,ICHIMOKU_SIGNAL,low_vol,0.0776,0.0000,3,0,3,,,,,n/a
92N6,ICHIMOKU_SIGNAL,stress,0.0776,0.0000,0,0,0,,,,,n/a
92N6,BB_KELTNER_SQUEEZE,ALL,0.0776,0.0000,16,3,13,-6.46002426870107,-4.660559248382149,0.625,-0.3515773405448501,anti
92N6,BB_KELTNER_SQUEEZE,trending_up,0.0776,0.0000,0,0,0,,,,,n/a
92N6,BB_KELTNER_SQUEEZE,trending_down,0.0776,0.0000,3,2,1,,,,,n/a
92N6,BB_KELTNER_SQUEEZE,ranging,0.0776,0.0000,5,1,4,,,,,n/a
92N6,BB_KELTNER_SQUEEZE,high_vol,0.0776,0.0000,0,0,0,,,,,n/a
92N6,BB_KELTNER_SQUEEZE,low_vol,0.0776,0.0000,6,0,6,,,,,n/a
92N6,BB_KELTNER_SQUEEZE,stress,0.0776,0.0000,2,0,2,,,,,n/a
92N6,MA_ENVELOPE,ALL,0.0776,0.0000,6,4,2,-2.044040659152956,-1.026521918372956,0.3333333333333333,-0.17338250418277953,anti
92N6,MA_ENVELOPE,trending_up,0.0776,0.0000,0,0,0,,,,,n/a
92N6,MA_ENVELOPE,trending_down,0.0776,0.0000,1,1,0,,,,,n/a
92N6,MA_ENVELOPE,ranging,0.0776,0.0000,1,0,1,,,,,n/a
92N6,MA_ENVELOPE,high_vol,0.0776,0.0000,0,0,0,,,,,n/a
92N6,MA_ENVELOPE,low_vol,0.0776,0.0000,2,2,0,,,,,n/a
92N6,MA_ENVELOPE,stress,0.0776,0.0000,2,1,1,,,,,n/a
92N6,MA_TENSION,ALL,0.0776,0.0000,0,0,0,,,,,n/a
92N6,MA_TENSION,trending_up,0.0776,0.0000,0,0,0,,,,,n/a
92N6,MA_TENSION,trending_down,0.0776,0.0000,0,0,0,,,,,n/a
92N6,MA_TENSION,ranging,0.0776,0.0000,0,0,0,,,,,n/a
92N6,MA_TENSION,high_vol,0.0776,0.0000,0,0,0,,,,,n/a
92N6,MA_TENSION,low_vol,0.0776,0.0000,0,0,0,,,,,n/a
92N6,MA_TENSION,stress,0.0776,0.0000,0,0,0,,,,,n/a
92N6,RSI_DIVERGENCE,ALL,0.0776,0.0000,1,1,0,,,,,n/a
92N6,RSI_DIVERGENCE,trending_up,0.0776,0.0000,0,0,0,,,,,n/a
92N6,RSI_DIVERGENCE,trending_down,0.0776,0.0000,1,1,0,,,,,n/a
